poll_id,date,title,topics,committees,drucksache_pdf,intro
4668,2022-07-07,Ausbau von Windenergieanlagen an Land erhöhen und beschleunigen,Energie|Umwelt,Ausschuss für Klimaschutz und Energie,https://dserver.bundestag.de/btd/20/023/2002355.pdf,"Mit dem Gesetzentwurf der Regierungsfraktionen soll der Ausbau von Windenergieanlagen an Land erhöht werden. Dafür sollen die Nutzungsfläche für Windenergieanlagen vergrößert und Planungsverfahren zum Ausbau der Anlagen beschleunigt werden. Der Gesetzentwurf wurde mit 379 Stimmen von Seiten der Regierungsfraktionen angenommen . Die Fraktionen CDU/CSU und AfD stimmten dagegen, die Fraktion DIE LINKE enthielt sich."
4673,2022-07-07,Änderung des Windenergie-auf-See-Gesetzes,Energie|Umwelt,Ausschuss für Klimaschutz und Energie,https://dserver.bundestag.de/btd/20/016/2001634.pdf,"Mit dem Gesetzentwurf der Bundesregierung sollen Änderungen am Windenergie-auf-See-Gesetz vorgenommen werden. Die Stromversorgung soll bis 2035 nahezu vollständig auf erneuerbaren Energien beruhen. Bis 2035 sollen deshalb mindestens 40 Gigawatt, bis 2045 mindestens 70 Gigawatt durch Windenergieanlagen gewonnen werden. Der Gesetzentwurf wurde mit 564 Stimmen von Seiten der Fraktionen SPD, CDU/CSU, Bündnis 90/Die Grünen und FDP angenommen . Dagegen gestimmt haben die Fraktionen der AfD und DIE LINKE. Es gab eine Enthaltung von dem fraktionslosen Abgeordneten Johannes Huber ."
4674,2022-07-07,Beschleunigter Ausbau erneuerbarer Energien (Beschlussempfehlung),Energie|Umwelt,Ausschuss für Klimaschutz und Energie,https://dserver.bundestag.de/btd/20/023/2002345.pdf,"In ihrem Antrag fordert die CDU/CSU-Fraktion einen beschleunigten Ausbau der erneuerbaren Energien. Dazu soll unter anderem der Ausbau von Photovoltaikanlagen für private und gewerbliche Gebäude vereinfacht werden. Energieressourcen wie Wasserkraft und Biogas sollen, ebenso wie Sonnen- und Windenergie, weiterhin unterstützt und verstärkt genutzt werden. Namentlich abgestimmt wurde über eine Beschlussempfehlung des Ausschusses für Klimaschutz und Energie, welcher das Parlament zur Ablehnung des Antrags aufrief. Die Beschlussempfehlung wurde mit 482 Stimmen von Seiten der Fraktionen SPD, Bündnis 90/Die Grünen, FDP, AfD und DIE LINKE angenommen - somit wurde der Antrag der CDU/CSU-Fraktion abgelehnt ."
4655,2022-07-08,Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR 2022/2023),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,https://dserver.bundestag.de/btd/20/019/2001976.pdf,"Der von der Bundesregierung eingebrachte Antrag sieht die Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz im Kosovo (KFOR) vor. Ziel des Einsatzes sind die Stabilisierung der Sicherheitslage und die Unterstützung zur Entwicklung einer stabilen, demokratischen, multiethnischen und friedlichen Republik Kosovo. Namentlich abgestimmt wurde über eine Beschlussempfehlung des Auswärtigen Ausschusses, welcher die Annahme des Antrags der Bundesregierung befürwortet. Die Beschlussempfehlung wurde mit 526 Stimmen von Seiten der SPD-, CDU/CSU-, FDP- und Bündnis 90/Die Grünen-Fraktionen angenommen. Die Fraktionen der AfD und DIE LINKE stimmten mehrheitlich dagegen. Enthalten haben sich Reginald Hanke (FDP) und Corinna Rüffer (Bündnis 90/Die Grünen)."
4657,2022-07-08,Beteiligung der Bundeswehr an der EU-geführten Sicherheitsoperation in Bosnien und Herzegowina (EUFOR ALTHEA),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,https://dserver.bundestag.de/btd/20/022/2002242.pdf,"Der Antrag der Bundesregierung sieht die Wiederaufnahme der Beteiligung bewaffneter deutscher Streitkräfte an der EU-geführten Sicherheitsoperation in Bosnien und Herzegowina (EUFOR ALTHEA) vor. Ziel ist die nachhaltige Stabilisierung Bosnien und Herzegowinas, verbunden mit einer Entwicklung hin zu einem friedlichen und demokratischen Rechtsstaat und die Einbindung Bosnien und Herzegowinas in die EU und die euro-atlantische Gemeinschaft. Namentlich abgestimmt wurde über eine Beschlussempfehlung des Auswärtigen Ausschusses, welcher die Annahme des Regierungsantrags befürwortet. Die Beschlussempfehlung wurde mit 516 Stimmen von Seiten der Fraktionen SPD, CDU/CSU, Bündnis 90/Die Grünen und FDP angenommen , 96 Abgeordnete aus Reihen der AfD- und DIE LINKE-Fraktionen stimmten dagegen. Die Abgeordneten Reginald Hanke (FDP), Corinna Rüffer (Bündnis 90/Die Grünen) und Johannes Huber (fraktionslos) haben sich enthalten."
4719,2022-09-08,Stärkung des Schutzes der Bevölkerung vor COVID-19,"Gesundheit|Wissenschaft, Forschung und Technologie",Gesundheitsausschuss,https://dserver.bundestag.de/btd/20/025/2002573.pdf,"Der von der Bundesregierung vorgelegte Gesetzesentwurf soll den Schutz der Bevölkerung vor COVID-19 stärken. Der Entwurf schlägt verschiedene Maßnahmen vor. Dazu zählen unter anderem die Erfassung von PCR-Testergebnissen und die Anzahl der belegten Betten in Krankenhäusern, sowie Regelungen für die Impfkampagne und Hygienekonzepte. Der Gesetzesentwurf wurde mit 386 Stimmen von Seiten der Fraktionen SPD, FDP und Bündnis 90/Die Grünen angenommen. Dagegen gestimmt haben die Fraktionen CDU, DIE LINKE und die AfD sowie alle fraktionslosen Abgeordneten. Außerdem stimmten sieben Abgeordnete der FDP dagegen. Drei Abgeordnete enthielten sich."
4767,2022-09-22,Weiterbetrieb von Kernkraftwerken (Änderungsantrag),Energie|Umwelt,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://dserver.bundestag.de/btd/20/035/2003595.pdf,"Mit ihrem Änderungsantrag schlägt die AfD-Fraktion vor, die drei noch in Betrieb befindlichen deutschen Atomkraftwerke nicht abzuschalten. Begründet wird dies durch einen möglichen Energieversorgungsmangel im Herbst und Winter 2022/23. Der Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz legte dazu eine Beschlussempfehlung vor, welche die Ablehnung des Änderungsantrags vorsieht. Namentlich abgestimmt wurde über den Änderungsantrag der AfD-Fraktion, welcher mit 544 Gegenstimmen abgelehnt wurde. Einzig die antragstellende AfD-Fraktion sowie zwei fraktionslose Abgeordnete stimmten für den Antrag."
4768,2022-09-22,Entschließungsantrag gegen Abschöpfung von Krisengewinnen,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft",Finanzausschuss,https://dserver.bundestag.de/btd/20/018/2001849.pdf,"Mit ihrem Antrag fordert die Fraktion DIE LINKE die Bundesregierung auf, einen Gesetzentwurf vorzulegen, der den Teil der Unternehmensgewinne von Energiekonzernen im Geschäftsjahr 2022, der die Gewinne des Vorjahres um mehr als 10 Millionen Euro übersteigt, zusätzlich einer Übergewinnsteuer von 25 Prozent unterwirft. Der Finanzausschuss legte dazu eine Beschlussempfehlung vor, welche den Fraktionsantrag ablehnt. Mit 620 Stimmen wurde die Beschlussempfehlung angenommen und der Fraktionsantrag somit abgelehnt. Einzig die antragstellende Fraktion DIE LINKE stimmte gegen die Beschlussempfehlung."
4770,2022-09-22,Aufhebung der Gaspreisanpassungsverordnung (Entschließungsantrag),"Europapolitik und Europäische Union|Öffentliche Finanzen, Steuern und Abgaben",Finanzausschuss,https://dserver.bundestag.de/btd/20/022/2002247.pdf,"Der von der Bundesregierung vorgelegte Gesetzentwurf über die Umsetzung der EU-Alkoholstruktur- und Systemrichtlinie soll bestimmte Vorgaben der Europäischen Union in nationales Recht umwandeln. Dazu gehört die Umsetzung der Systemrichtlinie sowie der Alkoholstrukturrichtlinie und deren Aufnahme in das deutsche Recht. Diese Richtlinien enthalten vor allem steuerrechtliche Vorgaben für alle Mitgliedsstaaten der EU. Namentlich abgestimmt wurde nun über einen Entschließungsantrag der CDU/CSU-Fraktion, der die Aufhebung der Gaspreisanpassungsverordnung forderte. Dieser wurde mit insgesamt 361 Stimmen von Seiten der Regierungsfraktionen abgelehnt. 285 Abgeordnete, darunter die CDU/CSU-Fraktion, sowie die Fraktion der AfD und der LINKEN stimmten für den Entschließungsantrag."
4773,2022-09-28,Beschlussempfehlung gegen Entschließungsantrag zu Waffenlieferungen an die Ukraine,Außenpolitik und internationale Beziehungen|Verteidigung,Wirtschaftsausschuss,https://dserver.bundestag.de/btd/20/023/2002347.pdf,"Am 28.09.2022 wurde im Bundestag über einen Entschließungsantrag der CDU/CSU-Fraktion abgestimmt. Dieser forderte von der Bundesregierung, sich mit mehr Nachdruck dafür einzusetzen, auch schwere Waffen an die Ukraine zu liefern. Der Wirtschaftsausschuss empfahl, den Antrag abzulehnen. Der Empfehlung des Ausschusses wurde Folge geleistet. Das bedeutet, dass der Antrag der Unionsfraktion mit 476 Stimmen abgelehnt wurde. 179 Abgeordnete stimmten gegen die Beschlussempfehlung und somit für den Entschließungsantrag der Union. Ein Abgeordneter enthielt sich, 79 stimmten nicht ab."
4776,2022-09-30,Wiedereinsetzung des Stabilitäts- und Wachstumspaktes auf EU-Ebene,"Europapolitik und Europäische Union|Öffentliche Finanzen, Steuern und Abgaben",,https://dserver.bundestag.de/btd/20/036/2003691.pdf,"Mit ihrem Antrag fordert die CDU/CSU-Fraktion, dass sich die Bundesregierung auf europäischer Ebene für die Wiedereinsetzung des Stabilitäts- und Wirtschaftspaktes (SWP) auf europäischer Ebene einsetzt und somit für die Deaktivierung der allgemeinen Ausweichklausel wirbt. Der Antrag wurde mit 377 Gegenstimmen aus den Fraktionen von SPD, Bündnis 90/Die Grünen, FDP, die Linke abgelehnt . Dafür stimmten 169 Abgeordnete, größtenteils aus der CDU/CSU-Fraktion. Enthaltungen kamen aus der AfD-Fraktion. 123 Abgeordnete waren nicht an der Abstimmung beteiligt."
4798,2022-10-13,Verbot von Strom- und Gassperren,Energie,Ausschuss für Klimaschutz und Energie|Rechtsausschuss|Wirtschaftsausschuss,https://dserver.bundestag.de/btd/20/026/2002686.pdf,"In einem Antrag der Linken forderte die Fraktion ein Verbot von Strom- und Gassperren. Diese wurden zuvor als mögliche Maßnahmen im Ernstfall angekündigt und sollen die Energieinfrastruktur vor einer Überlastung schützen. Dem Antrag der Linken nach sollen auch dann keine Sperren erfolgen, wenn Verbraucher:innen ihre Strom- oder Gasrechnung nicht bezahlen können. Abgestimmt wurde über eine Beschlussempfehlung des Ausschusses für Klimaschutz und Energie. Dieser empfahl, den Antrag der Linken abzulehnen. Das bedeutet, dass eine Stimme für die Beschlussempfehlung einer Stimme gegen das Sperrenverbot entspricht. Wer für die Beschlussempfehlung stimmt, stimmt dafür, dass Sperren bei Zahlungsunfähigkeit der Verbraucher:innen möglich bleiben. Die Beschlussempfehlung wurde mit 601 Stimmen angenommen. Der Antrag ist also abgelehnt: Strom- und Gassperren bleiben möglich. Gegen die Empfehlung und somit für ein Verbot von Sperren stimmten ausschließlich Mitglieder der Fraktion Die Linke, sowie einige fraktionslose Abgeordnete. Außerdem stimmte Lars Lindemann (FDP) gegen die Beschlussempfehlung. Die an der Abstimmung beteiligten Abgeordneten der restlichen Fraktionen stimmten entweder für die Empfehlung des Klima- und Energieausschusses oder enthielten sich."
4805,2022-10-20,Entschließungsantrag DIE LINKE: Finanz­reform der gesetzlichen Krankenversicherung,"Gesundheit|Öffentliche Finanzen, Steuern und Abgaben",Gesundheitsausschuss|Haushaltsausschuss,https://dserver.bundestag.de/btd/20/034/2003484.pdf,"Die namentliche Abstimmung erfolgte zu einem Entschließungsantrag der Fraktion DIE LINKE zu einem Gesetzentwurf der Bundesregierung, der eine Finanzreform der gesetzlichen Krankenversicherung vorsieht. Der Antrag wurde, ebenso wie sieben weitere Anträge der Oppositionsfraktionen zu dem Gesetzentwurf, abgelehnt . Für den Antrag stimmte die gesamte Linksfraktion, sowie Dr. Michael Meister aus der CDU-Fraktion und der fraktionslose Stefan Seidler . Die AfD sowie die fraktionslosen Abgeordneten Robert Farle und Matthias Helferich enthielten sich. Alle übrigen Fraktionen stimmten geschlossen gegen den Antrag. Er wurde somit mit 37 Ja-Stimmen , 534 Nein-Stimmen und 70 Enthaltungen abgelehnt. 95 Parlamentarier:innen stimmten nicht ab."
4808,2022-10-20,Änderung des Bundeszentralregistergesetzes,,Rechtsausschuss,https://dserver.bundestag.de/btd/20/037/2003708.pdf,"Der Gesetzentwurf der Bundesregierung schlägt Änderungen am Bundeszentralregistergesetz (BZRG) vor. Mit den vorgeschlagenen Änderungen soll das BZRG an die Bestimmungen des Handels- und Kooperationsabkommens zwischen der Europäischen Union und Großbritannien angepasst werden. Durch den Rechtsausschuss wurde der Entwurf ergänzt, sodass zukünfitg die Strafbarkeit der öffentlichen Billigung, Leugnung und gröblichen Verharmlosung von Völkermord, Verbrechen gegen die Menschlichkeit und Kriegsverbrechen explizit in das Strafgesetzbuch aufgenommen werden. Der Paragraf 130 StGB, welcher den Tatbestand der Volksverhetzung definiert, soll um einen neuen Absatz ergänzt werden. Für den Entwurf stimmten die 514 Abgeordneten der Regierungskoalition sowie der Unionsfraktion geschlossen. Gegen den Entwurf stimmten die AfD sowie bis auf Dr. Petra Sitte auch die Linksfraktion. Neben Petra Sitte enthielt sich auch der fraktionslose Abgeordnete Stefan Seidler ."
4803,2022-10-21,Abwehrschirm gegen gestiegene Strom- und Gaspreise,"Energie|Öffentliche Finanzen, Steuern und Abgaben",,https://dserver.bundestag.de/btd/20/040/2004058.pdf,"Mit dem Antrag der Regierungsfraktionen in Form einer Gesetzesänderung soll die rechtliche Grundlage zur Umsetzung eines finanziellen ""Abwehrschirms"" geschaffen werden, um den Folgen der gestiegenen Gas- und Strompreise entgegenzuwirken. Der Antrag soll die vorgesehene Kreditaufnahme ermöglichen. Der Antrag wurde mit den Stimmen der Regierungsfraktionen SPD, Bündnis 90/Die Grünen und FDP angenommen . Von der CDU/CSU-Fraktion stimmte allein Dr. Jonas Geissler für den Antrag, alle anderen Unionsabgeordneten stimmten dagegen. Auch die AfD wandte sich geschlossen gegen den Antrag, während sich die Fraktion DIE LINKE enthielt. Insgesamt stimmten 390 Abgeordnete für den Beschluss, 239 dagegen und 36 enthielten sich."
4804,2022-10-21,Verlängerung des Bundeswehreinsatzes im Irak (2023),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,https://dserver.bundestag.de/btd/20/038/2003818.pdf,"Mit dem Antrag der Bundesregierung soll über die Fortsetzung des Bundeswehreinsatzes im Irak bis zum 31. Oktober 2023 entschieden werden. Mit der Verlängerung des bereits laufenden Bundeswehreinsatzes soll das erneute Erstarken des sogenannten Islamischen Staates verhindert und die Versöhnung der Konfliktparteien Irak und Syrien gefördert werden . Der Antrag wurde mit 534 Stimmen von den Fraktionen SPD, CDU/CSU, Bündnis 90/Die Grüne und FDP angenommen. Dagegen gestimmt haben die Fraktionen AfD und Die Linke."
4826,2022-11-10,Einführung des Bürgergeldes,"Arbeit und Beschäftigung|Gesellschaftspolitik, soziale Gruppen",Haushaltsausschuss,https://dserver.bundestag.de/btd/20/038/2003873.pdf,"Der Gesetzentwurf der Bundesregierung fordert die Einführung des sogenannten Bürgergeldes. Der Hartz IV-Nachfolger soll die Grundsicherung für arbeitssuchende Menschen sicherstellen. Der Gesetzentwurf wurde mit 385 Stimmen von Seiten der Ampel-Koalition aus SPD, Bündnis 90/Die Grünen und FDP angenommen . Die Fraktionen CDU/CSU sowie die AfD stimmten dabei gegen den Gesetzentwurf. Die Abgeordneten der Fraktion Die Linke enthielten sich."
4830,2022-11-10,Vermögensabgabe für Milliardär:innen und Multimillionär:innen (Antrag),"Öffentliche Finanzen, Steuern und Abgaben",,https://dserver.bundestag.de/btd/20/043/2004307.pdf,"Mit dem Antrag der Fraktion Die Linke wurde über eine einmalige Vermögensabgabe für Milliardär:innen und Multimillionär:innen abgestimmt. Die so gewonnen Einnahmen sollen zur Abfederung der finanziellen Belastung der Bevölkerung durch die Energiepreiskrise genutzt werden. Der Antrag wurde mit 649 Stimmen aus den Fraktionen von SPD, Bündnis 90/Die Grünen, FDP, CDU/CSU und der AfD abgelehnt . Lediglich die anwesenden Abgeordneten der Linken stimmten mit 36 Ja-Stimmen für den Antrag. Es gab keine Enthaltungen."
4831,2022-11-10,Inflationsausgleichsgesetz,"Gesellschaftspolitik, soziale Gruppen|Öffentliche Finanzen, Steuern und Abgaben",Finanzausschuss|Haushaltsausschuss,https://dserver.bundestag.de/btd/20/034/2003496.pdf,"Der Bundestag stimmte über einen Gesetzentwurf der Koaltitionsfraktionen ab. Mit dem Inflationsausgleichsgesetz sollen die Effekte der Inflation ausgeglichen werden. Dies soll mit einem angepassten Einkommenssteuertarif und weiteren steuerliche Regelungen errreicht werden. Der Gesetzentwurf wurde mit 578 Stimmen von Seiten der Regierungsfraktionen und der Fraktion der CDU/CSU angenommen . 35 Abgeordnete der Fraktion Die Linke stimmten gegen den Entwurf. 75 Abgeordnete enthielten sich, darunter die AfD-Fraktion."
4832,2022-11-10,Änderung des Infektionsschutzgesetzes (Triage-Entscheidungen),Gesundheit,Gesundheitsausschuss,https://dserver.bundestag.de/btd/20/038/2003877.pdf,"Der Gesetzentwurf der Bundesregierung zur Änderung des Infektionsschutzgesetzes legt Regeln zu zukünftigen Triage-Entscheidungen auf Intensivstationen fest. Abgestimmt wurde über eine Beschlussempfehlung des Gesundheitsausschusses, die empfahl den Entwurf anzunehmen. Die Beschlussempfehlung wurde mit 366 Stimmen aus der Koalitionsfraktionen angenommen . Es gab 284 Gegenstimmen aus den Fraktionen der CDU/CSU, der AfD und der Fraktion Die Linke. Fünf Abgeordnete enthielten sich."
4827,2022-11-11,Wahlwiederholung der Bundestagswahl in 431 Berliner Wahlbezirken,Bundestag|Staat und Verwaltung,"Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung",https://dserver.bundestag.de/btd/20/040/2004000.pdf,"Die Beschlussempfehlung des Wahlprüfungsausschusses schlägt eine Wiederholung der Bundestagswahl in 431 Berliner Wahllokalen bezüglich der Erst- und der Zweitstimme vor. Wahllokale in allen Berliner Wahlkreisen sind von der Wahlwiederholung betroffen. Der Bundestag stimmte der Beschlussempfehlung zu. Die Bundestagswahl wird in 431 Berliner Wahllokalen wiederholt . Für die Anahme der Einsprüche stimmten insgesamt 374 Abgeordnete aus SPD, Bündnis 90/Die Grünen und FDP. Abgeordnete der Unionsfraktion sowie der AfD stimmten mit ingesamt 252 Stimmen gegen eine Wahlwiederholung. 31 Enthaltungen kamen mehrheitlich aus der Fraktion der Linkspartei."
